gen		id		dom		parent_id		variation_type		fitness		parent_fitness		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
406		8545		0		-1		newly_generated		10000000.0		10000000.0		10000000.0		10000000.0		0		10000000.0		10000000.0		10000000.0		
406		8543		0		8521		mutate_function(neg_abs-to-absolute)		10000000.0		10000000.0		10000000.0		10000000.0		406		406		8		8		
406		7753		0		7720		survived		0.0		10000000.0		0.0		10000000.0		40		3		10000000.0		10000000.0		
406		8268		0		8246		survived		0.0		10000000.0		0.0		10000000.0		406		393		8		8		
406		8529		1		8524		add_link		10000000.0		10000000.0		10000000.0		10000000.0		1		1		10000000.0		10000000.0		
406		8542		1		8264		remove_node		10000000.0		0.0		10000000.0		0.0		406		406		8		8		
406		8264		1		8245		survived		0.0		10000000.0		0.0		10000000.0		406		393		8		8		
406		8524		2		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		1		10000000.0		10000000.0		10000000.0		
406		8540		2		8127		remove_node		10000000.0		0.0		10000000.0		0.0		406		406		8		8		
406		8250		2		8218		survived		0.0		10000000.0		0.0		10000000.0		406		392		8		8		
406		8532		3		8523		mutate_function(neg_square-to-absolute)		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
406		8539		3		8522		mutate_function(absolute-to-neg_sqrt_abs)		10000000.0		10000000.0		10000000.0		10000000.0		406		406		8		8		
406		8163		3		8138		survived		0.0		10000000.0		0.0		10000000.0		406		388		8		8		
406		8530		4		8503		mutate_function(absolute-to-neg_abs)		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
406		8537		4		8516		remove_link		10000000.0		10000000.0		10000000.0		10000000.0		406		406		8		8		
406		8127		4		8122		survived		0.0		10000000.0		0.0		10000000.0		406		387		8		8		
406		8523		5		8503		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		1		10000000.0		10000000.0		
406		8536		5		8520		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		406		406		8		8		
406		8112		5		8101		survived		0.0		10000000.0		0.0		10000000.0		406		386		8		8		
406		8503		6		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		10000000.0		10000000.0		10000000.0		
406		8535		6		8515		mutate_function(sin-to-absolute)		10000000.0		10000000.0		10000000.0		10000000.0		406		406		8		8		
406		8544		7		8490		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
406		8534		7		8163		add_node		10000000.0		0.0		10000000.0		0.0		406		406		8		8		
406		8541		8		8504		mutate_weight(0.254019848469)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
406		8531		8		8268		mutate_function(neg_square-to-sin)		10000000.0		0.0		10000000.0		0.0		406		406		8		8		
406		8538		9		8482		mutate_function(sin-to-absolute)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
406		8528		9		8517		mutate_function(sin-to-square)		10000000.0		10000000.0		10000000.0		10000000.0		406		406		8		8		
406		8533		10		8505		mutate_weight(-0.0660628358934)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
406		8526		10		8112		mutate_function(sin-to-absolute)		10000000.0		0.0		10000000.0		0.0		406		406		8		8		
406		8505		11		8490		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
406		8525		11		8250		remove_node		10000000.0		0.0		10000000.0		0.0		406		406		8		8		
406		8504		12		8482		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
406		8522		12		8489		survived		10000000.0		10000000.0		10000000.0		10000000.0		406		405		8		8		
406		8490		13		8482		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		1		10000000.0		10000000.0		
406		8521		13		8127		survived		10000000.0		0.0		10000000.0		0.0		406		405		8		8		
406		8482		14		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		10000000.0		10000000.0		10000000.0		
406		8520		14		8112		survived		10000000.0		0.0		10000000.0		0.0		406		405		8		8		
406		8527		15		7753		add_node		10000000.0		0.0		10000000.0		0.0		40		40		10000000.0		10000000.0		
406		8517		15		8496		survived		10000000.0		10000000.0		10000000.0		10000000.0		406		405		8		8		
406		8516		16		8495		survived		10000000.0		10000000.0		10000000.0		10000000.0		406		405		8		8		
406		8515		17		8264		survived		10000000.0		0.0		10000000.0		0.0		406		405		8		8		
