gen		id		dom		parent_id		variation_type		fitness		parent_fitness		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
776		16315		0		-1		newly_generated		10000000.0		10000000.0		10000000.0		10000000.0		0		10000000.0		10000000.0		10000000.0		
776		16314		0		16154		remove_link		10000000.0		0.0		10000000.0		0.0		776		776		8		8		
776		7753		0		7720		survived		0.0		10000000.0		0.0		10000000.0		410		3		10000000.0		10000000.0		
776		16308		0		16287		mutate_weight(0.600437595737)		0.0		10000000.0		0.0		10000000.0		776		776		8		8		
776		16306		1		16294		mutate_function(square-to-sin)		10000000.0		10000000.0		10000000.0		10000000.0		1		1		10000000.0		10000000.0		
776		16313		1		16205		add_node		10000000.0		0.0		10000000.0		0.0		776		776		8		8		
776		16299		1		16289		add_link		0.0		10000000.0		0.0		10000000.0		776		776		8		8		
776		16294		2		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		1		10000000.0		10000000.0		10000000.0		
776		16312		2		16058		add_node		10000000.0		0.0		10000000.0		0.0		776		776		8		8		
776		16298		2		16284		add_node		0.0		10000000.0		0.0		10000000.0		776		776		8		8		
776		16309		3		16273		mutate_function(neg_square-to-sqrt_abs)		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
776		16311		3		16085		add_node		10000000.0		0.0		10000000.0		0.0		776		776		8		8		
776		16205		3		16185		survived		0.0		10000000.0		0.0		10000000.0		776		771		8		8		
776		16297		4		16286		mutate_function(sqrt_abs-to-neg_sqrt_abs)		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
776		16310		4		16285		mutate_function(square-to-sin)		10000000.0		10000000.0		10000000.0		10000000.0		776		776		8		8		
776		16156		4		16146		survived		0.0		10000000.0		0.0		10000000.0		776		769		8		8		
776		16286		5		16273		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		1		10000000.0		10000000.0		
776		16307		5		16156		mutate_function(neg_abs-to-sin)		10000000.0		0.0		10000000.0		0.0		776		776		8		8		
776		16154		5		16143		survived		0.0		10000000.0		0.0		10000000.0		776		769		8		8		
776		16273		6		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		10000000.0		10000000.0		10000000.0		
776		16305		6		16073		add_link		10000000.0		0.0		10000000.0		0.0		776		776		8		8		
776		16085		6		16077		survived		0.0		10000000.0		0.0		10000000.0		776		766		8		8		
776		16301		7		16266		remove_link		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
776		16304		7		16292		remove_link		10000000.0		10000000.0		10000000.0		10000000.0		776		776		8		8		
776		16073		7		16056		survived		0.0		10000000.0		0.0		10000000.0		776		765		8		8		
776		16300		8		16290		mutate_weight(-0.778791519718)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
776		16303		8		16282		remove_link		10000000.0		10000000.0		10000000.0		10000000.0		776		776		8		8		
776		16058		8		16033		survived		0.0		10000000.0		0.0		10000000.0		776		764		8		8		
776		16296		9		16288		remove_link		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
776		16292		9		16156		survived		10000000.0		0.0		10000000.0		0.0		776		775		8		8		
776		16295		10		16252		add_link		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
776		16289		10		16271		survived		10000000.0		10000000.0		10000000.0		10000000.0		776		775		8		8		
776		16290		11		16252		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
776		16287		11		16270		survived		10000000.0		10000000.0		10000000.0		10000000.0		776		775		8		8		
776		16288		12		16266		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
776		16285		12		16263		survived		10000000.0		10000000.0		10000000.0		10000000.0		776		775		8		8		
776		16266		13		16252		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		1		10000000.0		10000000.0		
776		16284		13		16205		survived		10000000.0		0.0		10000000.0		0.0		776		775		8		8		
776		16252		14		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		10000000.0		10000000.0		10000000.0		
776		16282		14		16058		survived		10000000.0		0.0		10000000.0		0.0		776		775		8		8		
776		16302		15		7753		remove_node		10000000.0		0.0		10000000.0		0.0		410		410		10000000.0		10000000.0		
