gen		id		dom		parent_id		variation_type		fitness		parent_fitness		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
761		16000		0		-1		newly_generated		10000000.0		10000000.0		10000000.0		10000000.0		0		10000000.0		10000000.0		10000000.0		
761		15999		0		15970		mutate_weight(-0.9)		10000000.0		10000000.0		10000000.0		10000000.0		761		761		8		8		
761		7753		0		7720		survived		0.0		10000000.0		0.0		10000000.0		395		3		10000000.0		10000000.0		
761		15998		0		15977		remove_node		0.0		10000000.0		0.0		10000000.0		761		761		8		8		
761		15997		1		15979		remove_link		10000000.0		10000000.0		10000000.0		10000000.0		1		1		10000000.0		10000000.0		
761		15994		1		15978		mutate_weight(-0.443611786574)		10000000.0		10000000.0		10000000.0		10000000.0		761		761		8		8		
761		15988		1		15974		mutate_function(sqrt_abs-to-absolute)		0.0		10000000.0		0.0		10000000.0		761		761		8		8		
761		15979		2		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		1		10000000.0		10000000.0		10000000.0		
761		15993		2		15899		remove_link		10000000.0		0.0		10000000.0		0.0		761		761		8		8		
761		15973		2		15955		survived		0.0		10000000.0		0.0		10000000.0		761		760		8		8		
761		15996		3		15966		mutate_function(neg_sqrt_abs-to-sqrt_abs)		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
761		15992		3		15948		mutate_function(sin-to-square)		10000000.0		0.0		10000000.0		0.0		761		761		8		8		
761		15948		3		15932		survived		0.0		10000000.0		0.0		10000000.0		761		759		8		8		
761		15989		4		15958		mutate_function(sqrt_abs-to-neg_abs)		10000000.0		10000000.0		10000000.0		10000000.0		2		2		10000000.0		10000000.0		
761		15991		4		15905		add_link		10000000.0		0.0		10000000.0		0.0		761		761		8		8		
761		15930		4		15913		survived		0.0		10000000.0		0.0		10000000.0		761		758		8		8		
761		15966		5		15958		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		1		10000000.0		10000000.0		
761		15990		5		15973		remove_node		10000000.0		0.0		10000000.0		0.0		761		761		8		8		
761		15905		5		15884		survived		0.0		10000000.0		0.0		10000000.0		761		757		8		8		
761		15958		6		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		2		10000000.0		10000000.0		10000000.0		
761		15985		6		15971		add_node		10000000.0		10000000.0		10000000.0		10000000.0		761		761		8		8		
761		15899		6		15882		survived		0.0		10000000.0		0.0		10000000.0		761		757		8		8		
761		15995		7		15965		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
761		15984		7		15976		mutate_function(sqrt_abs-to-neg_square)		10000000.0		10000000.0		10000000.0		10000000.0		761		761		8		8		
761		15890		7		15865		survived		0.0		10000000.0		0.0		10000000.0		761		756		8		8		
761		15987		8		15943		remove_node		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
761		15981		8		15890		remove_node		10000000.0		0.0		10000000.0		0.0		761		761		8		8		
761		15986		9		15937		add_link		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
761		15980		9		15930		add_link		10000000.0		0.0		10000000.0		0.0		761		761		8		8		
761		15983		10		15968		mutate_function(neg_sqrt_abs-to-sqrt_abs)		10000000.0		10000000.0		10000000.0		10000000.0		3		3		10000000.0		10000000.0		
761		15978		10		15957		survived		10000000.0		10000000.0		10000000.0		10000000.0		761		760		8		8		
761		15968		11		15943		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
761		15977		11		15930		survived		10000000.0		0.0		10000000.0		0.0		761		760		8		8		
761		15965		12		15937		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		2		10000000.0		10000000.0		
761		15976		12		15954		survived		10000000.0		10000000.0		10000000.0		10000000.0		761		760		8		8		
761		15943		13		15937		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		1		10000000.0		10000000.0		
761		15974		13		15905		survived		10000000.0		0.0		10000000.0		0.0		761		760		8		8		
761		15937		14		-1		survived		10000000.0		10000000.0		10000000.0		10000000.0		3		10000000.0		10000000.0		10000000.0		
761		15971		14		15953		survived		10000000.0		10000000.0		10000000.0		10000000.0		761		760		8		8		
761		15982		15		7753		mutate_function(neg_sqrt_abs-to-absolute)		10000000.0		0.0		10000000.0		0.0		395		395		10000000.0		10000000.0		
761		15970		15		15948		survived		10000000.0		0.0		10000000.0		0.0		761		760		8		8		
